room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10395498,53522898,Entire home/apt,,Waiheke Island,4,4.5,7,3.0,263.0,2.0,-36.780892,175.049186,2016-08-19 19:05:54.663068
5992164,20908754,Entire home/apt,,Waiheke Island,1,,6,3.0,171.0,2.0,-36.780772,175.006861,2016-08-19 19:11:22.442418
11764178,16200507,Entire home/apt,,Bucklands and Eastern Beaches,0,,8,4.0,450.0,1.0,-36.860988,174.904999,2016-08-19 19:35:22.840797
10596704,20908754,Entire home/apt,,Waiheke Island,0,,6,6.0,1867.0,2.0,-36.771741,174.999346,2016-08-19 18:44:32.934013
13438529,76687269,Entire home/apt,,Bucklands and Eastern Beaches,0,,4,2.0,98.0,3.0,-36.86056,174.903595,2016-08-19 19:18:26.576282
11697665,50919941,Entire home/apt,,Waiheke Island,0,,3,1.0,124.0,,-36.780374,175.032157,2016-08-19 19:19:35.578036
6249586,10494212,Entire home/apt,,Waiheke Island,8,5.0,4,2.0,187.0,,-36.79837,175.08537,2016-08-19 19:40:01.469165
9961167,30758317,Entire home/apt,,Waiheke Island,7,5.0,2,1.0,98.0,2.0,-36.799671,175.049601,2016-08-19 18:17:33.663586
9535715,49394641,Entire home/apt,,Glendowie,0,,6,3.0,285.0,7.0,-36.850019,174.876241,2016-08-19 18:34:44.612994
10395988,50615436,Entire home/apt,,Auckland Central West,16,4.5,3,1.0,67.0,,-36.852425,174.759697,2016-08-19 18:37:54.174077
11593909,61334877,Entire home/apt,,Freemans Bay,7,5.0,2,1.0,135.0,,-36.857212,174.754456,2016-08-19 19:03:31.018824
11779924,52480327,Entire home/apt,,Sandringham West,1,,2,1.0,64.0,2.0,-36.886902,174.734116,2016-08-19 18:51:32.972922
9740715,50256621,Entire home/apt,,Abbotts Park,4,5.0,5,4.0,94.0,1.0,-36.883939,174.818127,2016-08-19 18:12:53.165420
12978622,71445419,Entire home/apt,,Auckland Central West,2,,2,1.0,158.0,3.0,-36.846123,174.765826,2016-08-19 18:16:30.642051
13734754,21894246,Entire home/apt,,Auckland Harbourside,0,,2,0.0,105.0,1.0,-36.84622,174.761957,2016-08-19 18:34:26.153043
2000448,10304148,Entire home/apt,,Waiheke Island,131,5.0,2,0.0,142.0,1.0,-36.786673,175.014031,2016-08-19 19:01:55.863591
14222897,84582463,Entire home/apt,,Freemans Bay,0,,2,1.0,67.0,1.0,-36.852822,174.755772,2016-08-19 18:19:52.408153
14256035,24126047,Entire home/apt,,Kingsland,2,,4,2.0,94.0,1.0,-36.86899,174.751031,2016-08-19 19:13:47.009193
5153628,26375337,Entire home/apt,,Mt Hobson,13,4.5,4,0.0,90.0,4.0,-36.878719,174.789009,2016-08-19 18:36:19.117882
10838948,35907508,Entire home/apt,,Auckland Central East,36,5.0,3,1.0,131.0,1.0,-36.846462,174.769662,2016-08-19 19:10:54.839657
13020013,21465565,Entire home/apt,,Mt Eden South,2,,4,1.0,56.0,1.0,-36.891961,174.746648,2016-08-19 19:34:00.668466
13434808,49291229,Entire home/apt,,Donegal Park,3,2.5,6,2.0,56.0,1.0,-36.977758,174.914604,2016-08-19 19:24:53.755497
14220510,8133291,Entire home/apt,,Auckland Harbourside,0,,2,1.0,97.0,1.0,-36.848755,174.782991,2016-08-19 19:20:33.169068
6452642,14210794,Entire home/apt,,Auckland Central East,11,4.0,2,0.0,119.0,1.0,-36.848483,174.765631,2016-08-19 19:52:37.195303
10813808,24309427,Entire home/apt,,Auckland Central West,0,,2,1.0,75.0,3.0,-36.845071,174.764445,2016-08-19 18:56:34.331921
9454410,48993506,Entire home/apt,,Cockle Bay,26,5.0,2,1.0,112.0,1.0,-36.894565,174.942638,2016-08-19 18:54:50.863441
13578318,78351041,Entire home/apt,,Sherbourne,3,4.5,2,1.0,64.0,2.0,-36.876329,174.75831,2016-08-19 18:34:42.383005
14264298,52321286,Entire home/apt,,Ambury,0,,2,1.0,71.0,1.0,-36.95206,174.776116,2016-08-19 18:15:30.541222
13155959,6087187,Entire home/apt,,Freemans Bay,7,5.0,4,2.0,98.0,2.0,-36.856217,174.753826,2016-08-19 19:37:28.204534
10523603,3273305,Entire home/apt,,Meadowbank South,29,5.0,2,1.0,60.0,1.0,-36.876793,174.838997,2016-08-19 18:04:55.267475
13319098,64681060,Entire home/apt,,Kingsland,3,4.5,9,5.0,215.0,2.0,-36.872274,174.743952,2016-08-19 18:18:34.367204
11265860,36320530,Entire home/apt,,Westmere,9,5.0,2,0.0,71.0,1.0,-36.858252,174.725732,2016-08-19 19:44:45.561225
1945112,9911328,Entire home/apt,,Point Chevalier East,1,,4,2.0,90.0,2.0,-36.868774,174.718142,2016-08-19 19:43:00.033496
9811029,1160579,Entire home/apt,,Surrey Crescent,4,5.0,2,0.0,71.0,2.0,-36.862731,174.731976,2016-08-19 19:19:04.927654
8493922,30021877,Entire home/apt,,Fruitvale,26,5.0,2,1.0,53.0,2.0,-36.919903,174.67105,2016-08-19 18:39:26.493125
12471984,67502548,Entire home/apt,,Glendene North,16,5.0,2,0.0,37.0,1.0,-36.893222,174.644991,2016-08-19 18:47:07.011040
13452765,59206465,Entire home/apt,,Parnell East,1,,2,0.0,56.0,2.0,-36.860442,174.788597,2016-08-19 19:26:35.579107
14374663,4009848,Entire home/apt,,Surrey Crescent,0,,3,1.0,64.0,2.0,-36.861258,174.729512,2016-08-19 19:23:33.856692
9868132,10752776,Entire home/apt,,Auckland Central West,26,4.0,2,1.0,102.0,1.0,-36.847583,174.761245,2016-08-19 18:10:09.264462
14474897,89241737,Entire home/apt,,Mt Eden North,0,,2,1.0,53.0,1.0,-36.870805,174.754808,2016-08-19 18:49:19.190028
14288360,87217009,Entire home/apt,,Auckland Central East,1,,4,1.0,78.0,1.0,-36.855365,174.765442,2016-08-19 18:12:55.744500
8391090,44214410,Entire home/apt,,Campbells Bay,48,5.0,2,1.0,98.0,1.0,-36.744721,174.76109,2016-08-19 18:06:21.591581
10498325,54122506,Entire home/apt,,Panmure Basin,2,,2,2.0,38.0,7.0,-36.903268,174.84436,2016-08-19 18:25:11.205267
12012643,64261618,Entire home/apt,,Aorere,3,5.0,1,1.0,26.0,1.0,-36.975067,174.820391,2016-08-19 18:28:07.409914
5069879,15843735,Entire home/apt,,Grey Lynn West,68,5.0,2,1.0,72.0,,-36.856032,174.734412,2016-08-19 18:45:28.022944
13816484,3571943,Entire home/apt,,Mt Eden South,2,,6,3.0,132.0,2.0,-36.895514,174.751218,2016-08-19 18:15:12.028696
13141930,73264191,Entire home/apt,,Redoubt North,6,5.0,2,0.0,64.0,1.0,-36.986984,174.897362,2016-08-19 19:40:06.280928
12609825,68117194,Entire home/apt,,Howick South,4,5.0,2,1.0,60.0,1.0,-36.907896,174.917493,2016-08-19 18:59:15.548435
13513663,77557681,Entire home/apt,,Ellerslie North,0,,2,1.0,50.0,1.0,-36.890086,174.822827,2016-08-19 18:42:55.312312
14361145,3782294,Entire home/apt,,Newton,0,,2,1.0,61.0,4.0,-36.862456,174.760384,2016-08-19 18:40:54.006915
12740711,9954426,Private room,,Karekare,0,,2,1.0,75.0,1.0,-36.989926,174.493643,2016-08-19 18:56:47.468594
1641187,8713530,Private room,,Karekare,40,4.5,2,1.0,75.0,1.0,-36.988856,174.491257,2016-08-19 18:51:21.414290
8718931,45762694,Private room,,Karekare,14,5.0,2,1.0,68.0,1.0,-36.968784,174.48243,2016-08-19 19:28:08.066999
1371247,6430349,Private room,,Karekare,0,,9,1.0,226.0,2.0,-36.961279,174.473474,2016-08-19 19:49:12.083273
9790136,218204,Private room,,Laingholm,21,5.0,3,1.0,40.0,1.0,-36.95936,174.641043,2016-08-19 18:42:46.706594
1957261,10116833,Private room,,Waima,12,4.5,2,1.0,71.0,1.0,-36.954504,174.635542,2016-08-19 18:49:47.257097
14044819,55352200,Private room,,Otimai,0,,5,1.0,98.0,2.0,-36.930762,174.61989,2016-08-19 19:44:15.882629
9907785,50946274,Private room,,Karekare,5,5.0,2,1.0,57.0,1.0,-36.956849,174.480652,2016-08-19 19:16:44.326734
7584152,39772715,Private room,,Titirangi South,5,5.0,2,1.0,48.0,1.0,-36.960408,174.650141,2016-08-19 19:54:06.323774
13518667,77648186,Private room,,Papatoetoe West,0,,2,1.0,53.0,1.0,-36.989023,174.84234,2016-08-19 18:46:43.948190
7830595,27860858,Private room,,Laingholm,0,,2,1.0,41.0,1.0,-36.969885,174.640171,2016-08-19 18:53:19.972833
803265,4227425,Private room,,Laingholm,8,5.0,2,1.0,82.0,2.0,-36.96531,174.640667,2016-08-19 18:51:13.517571
9283027,40652404,Private room,,Kaurilands,0,,2,1.0,75.0,1.0,-36.937359,174.652562,2016-08-19 19:15:19.024829
13335771,75512360,Private room,,Mangere South,0,,2,1.0,30.0,1.0,-36.982468,174.803006,2016-08-19 18:24:32.479892
14051730,84277129,Private room,,Mangere South,0,,4,1.0,53.0,1.0,-36.979906,174.794386,2016-08-19 18:51:10.578421
13734386,57432956,Private room,,Mangere South,0,,3,1.0,112.0,1.0,-36.98058,174.793966,2016-08-19 19:10:44.710706
898755,3598131,Private room,,Titirangi South,8,5.0,2,1.0,68.0,2.0,-36.941918,174.662387,2016-08-19 19:53:34.225869
3443369,17354230,Private room,,Titirangi South,17,5.0,2,1.0,38.0,1.0,-36.9389,174.666719,2016-08-19 18:40:08.704038
7422642,5995110,Private room,,Lynnmall,6,4.5,1,1.0,29.0,3.0,-36.915654,174.6912,2016-08-19 18:56:52.721886
9464470,47215514,Private room,,Blockhouse Bay,5,4.5,2,1.0,37.0,1.0,-36.920633,174.69569,2016-08-19 19:25:54.997773
13127557,67543876,Private room,,Green Bay,0,,2,1.0,19.0,1.0,-36.922465,174.692366,2016-08-19 19:10:21.692122
11718085,7616386,Private room,,Titirangi South,0,,2,1.0,57.0,1.0,-36.941736,174.663423,2016-08-19 18:32:27.836691
6730305,35245099,Private room,,Waikowhai West,13,4.5,1,1.0,23.0,1.0,-36.920812,174.734774,2016-08-19 18:53:42.419475
7401328,34560845,Private room,,Blockhouse Bay,22,5.0,2,1.0,44.0,,-36.931023,174.694789,2016-08-19 18:37:47.084093
11556535,1628091,Private room,,Titirangi South,0,,2,1.0,67.0,1.0,-36.940389,174.66686,2016-08-19 18:17:10.785534
12916159,70830092,Private room,,Lynfield North,3,5.0,1,1.0,23.0,2.0,-36.914537,174.716283,2016-08-19 19:53:20.479864
6730233,35245099,Private room,,Akarana,1,,1,1.0,23.0,1.0,-36.918298,174.740447,2016-08-19 18:47:14.346983
14491032,58643817,Private room,,Blockhouse Bay,0,,2,1.0,27.0,2.0,-36.922672,174.708559,2016-08-19 18:54:41.500786
14032007,84026936,Private room,,Crum Park,0,,4,1.0,45.0,1.0,-36.934381,174.668034,2016-08-19 18:24:28.809339
9321444,48118958,Private room,,Hillsborough West,9,5.0,2,1.0,57.0,1.0,-36.918457,174.752511,2016-08-19 18:39:44.443475
7182451,16842590,Private room,,Crum Park,7,4.5,2,1.0,49.0,2.0,-36.937699,174.66126,2016-08-19 19:07:05.318901
13770041,17234974,Private room,,Hillsborough West,0,,2,1.0,52.0,1.0,-36.920995,174.749092,2016-08-19 19:53:31.000952
11967225,63925133,Private room,,Hillsborough East,0,,2,1.0,53.0,1.0,-36.923879,174.752805,2016-08-19 19:37:21.028976
1655856,8778671,Private room,,Kaurilands,4,5.0,2,1.0,38.0,2.0,-36.931711,174.65573,2016-08-19 18:48:45.259202
8932102,38992245,Private room,,Titirangi South,0,,2,1.0,59.0,2.0,-36.948762,174.664107,2016-08-19 19:02:26.585370
12990360,71570358,Private room,,Titirangi South,0,,1,1.0,112.0,1.0,-36.946163,174.66302,2016-08-19 18:47:51.775083
13006427,71737064,Private room,,Lynfield North,2,,1,1.0,34.0,2.0,-36.918614,174.730671,2016-08-19 18:39:07.431885
12937940,71062418,Private room,,Waikowhai West,0,,2,1.0,37.0,1.0,-36.92193,174.731977,2016-08-19 19:05:23.401124
1546811,7907484,Private room,,Lynfield South,0,,1,1.0,53.0,1.0,-36.930298,174.723229,2016-08-19 19:00:05.673041
4626318,23961406,Private room,,Blockhouse Bay,0,,1,1.0,45.0,1.0,-36.92102,174.704899,2016-08-19 18:30:05.701557
1202288,2254949,Private room,,Green Bay,34,5.0,1,1.0,30.0,1.0,-36.930407,174.687713,2016-08-19 18:35:58.215511
2352735,11908437,Private room,,Lynfield South,4,5.0,2,1.0,48.0,2.0,-36.92829,174.71872,2016-08-19 19:25:03.970943
13402219,76287359,Private room,,Blockhouse Bay,0,,2,1.0,26.0,3.0,-36.921755,174.704816,2016-08-19 18:44:20.252859
12093257,3094252,Private room,,Onehunga South East,1,,2,1.0,68.0,1.0,-36.920132,174.785348,2016-08-19 19:22:08.911423
11866650,63259027,Private room,,Onehunga South West,0,,2,1.0,60.0,1.0,-36.918875,174.775404,2016-08-19 18:36:11.162908
11066850,57442881,Private room,,Harania East,6,5.0,2,1.0,37.0,7.0,-36.963734,174.823486,2016-08-19 19:42:54.900367
5329201,16920877,Private room,,Te Papapa,2,,1,1.0,45.0,1.0,-36.917697,174.792725,2016-08-19 18:55:04.639204
9516578,49309918,Private room,,Mt Wellington South,0,,2,1.0,75.0,1.0,-36.92957,174.848576,2016-08-19 19:15:07.505129
12196115,9750895,Private room,,Mt Wellington South,1,,2,1.0,30.0,1.0,-36.929288,174.84439,2016-08-19 19:50:10.477586
14390351,44709812,Private room,,Mt Wellington South,0,,6,1.0,57.0,3.0,-36.932224,174.84626,2016-08-19 19:51:25.979649
2387616,2926538,Private room,,Onehunga South East,26,5.0,1,1.0,34.0,2.0,-36.916103,174.784839,2016-08-19 18:56:59.606237
13664203,79114495,Private room,,Onehunga South West,0,,2,1.0,40.0,1.0,-36.926038,174.783509,2016-08-19 18:56:05.857090
11127395,54156505,Private room,,Ambury,3,5.0,2,1.0,75.0,1.0,-36.943564,174.769663,2016-08-19 18:39:57.344154
12934546,71034123,Private room,,Mangere Bridge,0,,1,1.0,30.0,5.0,-36.950963,174.77716,2016-08-19 19:11:36.668861
9303303,48297417,Private room,,New Windsor,2,,2,1.0,41.0,2.0,-36.897749,174.706375,2016-08-19 18:40:29.564326
13496078,72798536,Private room,,Akarana,1,,2,1.0,30.0,1.0,-36.909283,174.74066,2016-08-19 19:15:28.936564
8652749,45475410,Private room,,Maungawhau,0,,2,1.0,27.0,1.0,-36.892156,174.753865,2016-08-19 18:56:43.695146
13495800,72798536,Private room,,Akarana,0,,3,1.0,48.0,1.0,-36.908916,174.740903,2016-08-19 19:43:09.457643
10927170,56645459,Private room,,Wesley,0,,1,1.0,41.0,1.0,-36.899751,174.734683,2016-08-19 19:02:56.924262
8651594,45470722,Private room,,Mt Eden South,0,,2,1.0,68.0,1.0,-36.892914,174.742333,2016-08-19 18:37:26.627450
14201479,39450330,Private room,,Owairaka West,0,,1,1.0,45.0,1.0,-36.892352,174.709497,2016-08-19 18:23:10.641164
12791730,38405554,Private room,,Akarana,0,,1,1.0,25.0,5.0,-36.91191,174.739608,2016-08-19 19:35:44.414818
12793081,38405554,Private room,,Akarana,0,,2,1.0,23.0,5.0,-36.912313,174.738625,2016-08-19 19:01:13.979298
11534063,49397868,Private room,,Mt Eden South,0,,2,1.0,48.0,1.0,-36.900356,174.758208,2016-08-19 18:31:34.113380
8653379,45475410,Private room,,Maungawhau,0,,2,1.0,27.0,4.0,-36.889699,174.75455,2016-08-19 19:46:52.674759
8156696,29763382,Private room,,Wesley,2,,1,1.0,64.0,1.0,-36.897571,174.733578,2016-08-19 18:38:26.459040
7179416,4088471,Private room,,Maungawhau,6,4.5,2,1.0,64.0,,-36.893048,174.754617,2016-08-19 18:56:34.054334
13240218,74390989,Private room,,Mt Eden South,0,,1,1.0,22.0,,-36.900172,174.758241,2016-08-19 18:30:15.429517
10500898,52056511,Private room,,Three Kings,1,,1,1.0,30.0,1.0,-36.900676,174.752605,2016-08-19 19:30:50.960596
12206870,50345769,Private room,,Maungawhau,0,,2,1.0,90.0,1.0,-36.892867,174.758712,2016-08-19 18:27:39.875655
13068999,52583631,Private room,,Mt Eden South,0,,2,1.0,41.0,2.0,-36.897487,174.758339,2016-08-19 19:43:13.568597
4518465,23425738,Private room,,Mt Eden South,3,4.5,2,1.0,60.0,2.0,-36.897791,174.757664,2016-08-19 19:26:49.772020
10887004,52056511,Private room,,Three Kings,2,,1,1.0,41.0,1.0,-36.900836,174.753484,2016-08-19 19:18:00.864927
13495972,72798536,Private room,,Akarana,0,,2,1.0,34.0,1.0,-36.909659,174.739275,2016-08-19 18:20:49.669218
12957036,7259403,Private room,,Three Kings,0,,2,1.0,37.0,1.0,-36.903668,174.740374,2016-08-19 18:34:23.080506
2839369,11848173,Private room,,Point Chevalier West,25,4.5,2,1.0,37.0,2.0,-36.866059,174.705137,2016-08-19 19:38:32.668739
11844352,3568297,Private room,,Point Chevalier West,0,,6,1.0,49.0,2.0,-36.870666,174.706326,2016-08-19 19:06:33.230831
14094013,10715927,Private room,,Waterview,1,,1,1.0,18.0,1.0,-36.875653,174.695611,2016-08-19 19:10:47.800341
11594974,3568297,Private room,,Point Chevalier West,4,5.0,2,1.0,38.0,1.0,-36.870155,174.706337,2016-08-19 19:50:55.406213
13033424,72041601,Private room,,Roberton,0,,2,1.0,29.0,7.0,-36.888085,174.703019,2016-08-19 18:27:42.476135
7326884,7375057,Private room,,Balmoral,0,,2,1.0,26.0,3.0,-36.881538,174.753553,2016-08-19 19:34:06.716827
6093961,31625729,Entire home/apt,,Mt Victoria,0,,4,2.0,195.0,7.0,-36.82774,174.804873,2016-08-19 19:21:53.523359
4139189,21462744,Entire home/apt,,Mt Victoria,58,5.0,6,3.0,98.0,2.0,-36.82699,174.801818,2016-08-19 18:35:54.170085
9960930,1500019,Entire home/apt,,Mt Victoria,1,,4,2.0,75.0,5.0,-36.829398,174.804896,2016-08-19 18:54:46.796659
12954475,11940288,Entire home/apt,,Narrow Neck,0,,4,2.0,139.0,3.0,-36.814889,174.801054,2016-08-19 18:37:01.381080
11302421,3959243,Entire home/apt,,Mt Victoria,6,5.0,3,2.0,202.0,2.0,-36.828361,174.803086,2016-08-19 18:17:37.774405
11574806,50334332,Entire home/apt,,Mt Victoria,1,,8,6.0,487.0,7.0,-36.824144,174.807039,2016-08-19 19:54:08.423452
11778810,53965828,Entire home/apt,,Mt Victoria,0,,6,4.0,337.0,14.0,-36.820755,174.804984,2016-08-19 18:49:08.275588
13250899,74524291,Entire home/apt,,Mt Victoria,1,,6,3.0,203.0,3.0,-36.825172,174.807872,2016-08-19 18:15:38.927354
10993600,57041178,Entire home/apt,,Mt Victoria,0,,5,3.0,300.0,7.0,-36.825516,174.808448,2016-08-19 18:35:22.518632
14204566,82561285,Entire home/apt,,Meadowbank South,0,,7,4.0,263.0,7.0,-36.876332,174.835009,2016-08-19 19:47:31.013934
2665782,13643995,Entire home/apt,,Meadowbank South,25,5.0,2,1.0,98.0,3.0,-36.880212,174.833196,2016-08-19 19:28:11.738527
5271283,27286179,Entire home/apt,,Meadowbank South,17,4.5,2,1.0,82.0,2.0,-36.881005,174.820139,2016-08-19 19:04:17.159681
13193805,4045328,Entire home/apt,,Mt Wellington West,1,,4,3.0,90.0,2.0,-36.892338,174.825034,2016-08-19 19:47:28.265619
6531376,34160654,Entire home/apt,,Stonefields,13,5.0,2,2.0,88.0,3.0,-36.887479,174.841382,2016-08-19 19:09:30.168760
7441845,38987457,Entire home/apt,,Glen Innes East,3,4.5,3,2.0,112.0,2.0,-36.876511,174.870321,2016-08-19 19:45:17.754922
3391873,17112202,Entire home/apt,,Mt Wellington Domain,74,5.0,3,2.0,96.0,2.0,-36.894762,174.849228,2016-08-19 19:43:52.595288
11163569,58067202,Entire home/apt,,Beachlands-Maraetai,1,,8,4.0,263.0,2.0,-36.883507,175.010463,2016-08-19 19:28:18.069163
4786709,24672907,Entire home/apt,,Murvale,3,4.5,3,2.0,116.0,2.0,-36.886278,174.911417,2016-08-19 18:45:17.350929
4239027,21195062,Entire home/apt,,Half Moon Bay,4,5.0,3,2.0,141.0,2.0,-36.885845,174.898867,2016-08-19 18:12:51.875686
7987012,42154071,Entire home/apt,,Beachlands-Maraetai,3,4.5,2,1.0,131.0,1.0,-36.891489,175.024755,2016-08-19 19:05:52.563021
5873040,4390949,Entire home/apt,,Glen Innes West,2,,6,3.0,74.0,3.0,-36.873525,174.854869,2016-08-19 18:35:00.852101
11531502,60819360,Entire home/apt,,Bleakhouse,1,,6,4.0,187.0,5.0,-36.884904,174.920218,2016-08-19 19:32:59.921010
2717006,13860938,Entire home/apt,,Murvale,2,,3,1.0,82.0,5.0,-36.889284,174.919952,2016-08-19 19:49:51.361807
12960676,71259186,Entire home/apt,,Beachlands-Maraetai,0,,4,3.0,8999.0,1.0,-36.879468,175.038148,2016-08-19 18:18:06.184077
11068789,57456732,Entire home/apt,,Beachlands-Maraetai,2,,3,1.0,124.0,2.0,-36.878664,175.039692,2016-08-19 18:52:33.518903
13752340,1974900,Entire home/apt,,Kohimarama East,0,,8,4.0,300.0,2.0,-36.852516,174.848751,2016-08-19 19:10:57.338824
13026982,8122317,Entire home/apt,,Auckland Central East,2,,3,1.0,142.0,,-36.847582,174.767262,2016-08-19 18:26:28.535445
14342332,44690452,Entire home/apt,,Mt St John,0,,2,0.0,64.0,2.0,-36.881111,174.781727,2016-08-19 18:12:44.626941
13082722,72579380,Entire home/apt,,Clevedon,2,,4,2.0,91.0,,-36.986845,175.004085,2016-08-19 18:56:24.988936
8192442,43211744,Entire home/apt,,Ponsonby East,27,5.0,4,0.0,90.0,3.0,-36.850222,174.742393,2016-08-19 19:36:39.356310
13647507,69154407,Entire home/apt,,Stanley Bay,1,,2,1.0,87.0,2.0,-36.827102,174.788599,2016-08-19 19:35:32.478815
11735556,8928874,Entire home/apt,,Auckland Harbourside,1,,4,2.0,225.0,2.0,-36.84338,174.757673,2016-08-19 18:59:40.586825
7892327,41103586,Entire home/apt,,Auckland Central East,15,5.0,2,0.0,87.0,4.0,-36.847714,174.768557,2016-08-19 19:08:34.760945
3492623,9291902,Entire home/apt,,Titirangi South,10,4.5,3,1.0,75.0,1.0,-36.963449,174.650375,2016-08-19 19:21:42.580701
3031775,3590120,Entire home/apt,,Kingsland,45,4.5,2,0.0,82.0,2.0,-36.876233,174.739276,2016-08-19 19:28:07.124609
9305301,1932553,Entire home/apt,,Ponsonby West,25,4.5,3,1.0,90.0,1.0,-36.845318,174.737399,2016-08-19 19:01:38.331278
11678098,52664482,Entire home/apt,,Westmere,3,5.0,4,2.0,134.0,2.0,-36.852907,174.729851,2016-08-19 18:30:43.808487
10412562,8843633,Entire home/apt,,Auckland Central East,11,4.5,2,0.0,74.0,1.0,-36.849474,174.773243,2016-08-19 18:38:23.395011
10189295,12586240,Entire home/apt,,Waiheke Island,4,5.0,2,1.0,121.0,1.0,-36.786774,175.040673,2016-08-19 19:52:47.868599
6202976,32169875,Entire home/apt,,Three Kings,11,5.0,2,0.0,64.0,2.0,-36.89897,174.75074,2016-08-19 18:41:43.749062
12816470,46977028,Entire home/apt,,Crown Hill,9,5.0,3,1.0,82.0,2.0,-36.767158,174.758941,2016-08-19 19:18:09.864531
8780827,28194225,Entire home/apt,,Takapuna Central,5,4.5,2,1.0,60.0,2.0,-36.790751,174.771013,2016-08-19 19:33:11.988632
14307534,87436502,Entire home/apt,,Mt Albert Central,0,,3,1.0,43.0,1.0,-36.882081,174.721081,2016-08-19 19:26:59.404116
9828105,4126573,Entire home/apt,,Waiheke Island,7,5.0,2,1.0,82.0,2.0,-36.786446,175.039783,2016-08-19 18:53:03.575467
13322329,13238000,Entire home/apt,,Auckland Harbourside,0,,2,1.0,142.0,3.0,-36.840831,174.765099,2016-08-19 18:43:05.863011
11090397,15283565,Private room,,Mt Eden North,0,,2,1.0,60.0,1.0,-36.871069,174.759989,2016-08-19 19:05:26.831104
8412978,11955159,Private room,,Sherbourne,1,,2,1.0,71.0,1.0,-36.873197,174.756888,2016-08-19 18:46:14.200168
5907359,26277998,Private room,,Balmoral,0,,2,1.0,60.0,1.0,-36.886638,174.751575,2016-08-19 19:02:36.770874
3917524,20294434,Private room,,Point Chevalier South,4,5.0,2,1.0,30.0,1.0,-36.876514,174.712621,2016-08-19 18:41:41.451216
5152698,24527922,Private room,,Sherbourne,11,4.0,4,1.0,25.0,2.0,-36.87288,174.752498,2016-08-19 18:59:29.589083
13714617,21064088,Private room,,Mt Eden North,0,,2,1.0,30.0,1.0,-36.870628,174.751338,2016-08-19 18:35:50.357233
4532937,23502947,Private room,,Sandringham East,6,4.5,2,1.0,37.0,1.0,-36.886756,174.738482,2016-08-19 18:32:25.652069
11951796,63828821,Private room,,Kingsland,0,,2,1.0,41.0,2.0,-36.87052,174.743531,2016-08-19 18:29:15.101449
10226917,21615905,Private room,,St Lukes,3,3.5,2,1.0,42.0,2.0,-36.877035,174.72455,2016-08-19 18:55:10.274498
13454421,71032307,Private room,,Sandringham North,0,,3,1.0,20.0,1.0,-36.878377,174.736623,2016-08-19 18:58:26.049087
6812936,31832170,Private room,,Point Chevalier South,1,,2,1.0,37.0,3.0,-36.874144,174.71409,2016-08-19 18:31:50.411338
5204013,24527922,Private room,,Mt Eden North,19,4.0,2,1.0,37.0,2.0,-36.872087,174.753586,2016-08-19 18:12:45.429806
11762739,3568297,Private room,,Point Chevalier West,1,,4,1.0,38.0,1.0,-36.868292,174.707538,2016-08-19 18:55:05.847114
10473584,53973330,Private room,,St Lukes,0,,2,1.0,52.0,1.0,-36.875635,174.726291,2016-08-19 19:19:44.209826
3303928,16687303,Private room,,St Lukes,6,5.0,1,1.0,48.0,2.0,-36.872574,174.737031,2016-08-19 18:17:46.738426
12714628,50880090,Private room,,Mt Albert Central,0,,1,1.0,37.0,2.0,-36.881929,174.71311,2016-08-19 18:59:57.612359
1336602,6723199,Private room,,Mt Eden East,30,5.0,4,1.0,60.0,1.0,-36.880774,174.759747,2016-08-19 18:06:13.035697
2772075,14176248,Private room,,Surrey Crescent,5,5.0,1,1.0,45.0,1.0,-36.86495,174.736783,2016-08-19 18:38:57.753655
9979186,51277634,Private room,,Mt Eden North,7,5.0,1,1.0,41.0,1.0,-36.868857,174.759588,2016-08-19 18:36:23.004048
13101575,72798536,Private room,,Balmoral,0,,2,1.0,41.0,1.0,-36.879465,174.750791,2016-08-19 19:37:27.467910
11782372,1184499,Private room,,Kingsland,0,,2,1.0,38.0,1.0,-36.872056,174.745194,2016-08-19 19:31:58.790586
8370142,20259155,Private room,,Sandringham North,0,,1,1.0,25.0,7.0,-36.880486,174.744379,2016-08-19 19:45:09.823970
11361987,59523510,Private room,,Sandringham West,1,,2,1.0,45.0,1.0,-36.888026,174.736078,2016-08-19 19:15:10.124739
10494683,48912675,Private room,,Kingsland,0,,2,1.0,42.0,3.0,-36.871169,174.747579,2016-08-19 18:44:13.261129
9207809,21467384,Private room,,Sherbourne,1,,2,1.0,38.0,5.0,-36.872684,174.751138,2016-08-19 19:42:50.420410
8737189,36011478,Private room,,Grey Lynn East,11,4.5,2,1.0,64.0,2.0,-36.864703,174.74452,2016-08-19 18:16:17.187326
10003919,9177861,Private room,,Mt Eden North,0,,4,1.0,47.0,1.0,-36.870155,174.759216,2016-08-19 18:38:54.857100
9316812,12100908,Private room,,Eden Terrace,15,5.0,2,1.0,60.0,1.0,-36.863472,174.75593,2016-08-19 18:47:58.022183
7422662,38198014,Private room,,Balmoral,0,,1,1.0,135.0,1.0,-36.877493,174.755442,2016-08-19 19:23:16.018551
9829387,3492605,Private room,,Kingsland,0,,1,1.0,78.0,1.0,-36.873571,174.738961,2016-08-19 19:52:34.799740
